"","Aeroporto","week","sum_ObxAb","sum_ObxAbxMassxFlock","sum_ObxAbxS","Voos_como_Destino","Voos_como_Origem","Total_Voos","prod_ObxAb","prod_ObxAbxMassxFlock","prod_ObxAbxS","norm_sum_ObxAb","norm_sum_ObxAbxMassxFlock","norm_sum_ObxAbxS","norm_Total_Voos","rel_product_ObxAb","rel_product_ObxAbxMassxFlock","rel_product_ObxAbxS","real_mul_ObxAb","real_mul_ObxAbxMassxFlock","real_mul_ObxAbxS","real_product_ObxAb","real_product_ObxAbxMassxFlock","real_product_ObxAbxS","rel_product_ObxAb_norm","rel_product_ObxAbxMassxFlock_norm","rel_product_ObxAbxS_norm"
"1751","SBJE",10,4.72089858413573,9449.83925503173,235.584294774718,27,28,55,259.649422127465,519741.159026745,12957.1362126095,0.3609404510465,0.312281689884117,0.315052464869701,0.670886075949367,0.242149922853981,0.209505437517193,0.211364311874609,259.649422127465,519741.159026745,12957.1362126095,0.702924393735483,0.677262803675039,0.652846125159554,0.492795178552256,0.485552137432187,0.475558245437073
"1752","SBJE",11,4.73656145732817,9109.00607662641,224.84146249535,27,27,54,255.774318695721,491886.328137826,12141.4389747489,0.365119675218383,0.278860391068864,0.2772215363841,0.658227848101266,0.24033193811843,0.183553675133936,0.182474935341433,255.774318695721,491886.328137826,12141.4389747489,0.692073473458289,0.639815203503254,0.610498414853446,0.489095428819519,0.425406043637898,0.410558714087436
"1753","SBJE",12,4.16982687037722,7768.51183992043,186.721783172893,14,14,28,116.755152370562,217518.331517772,5228.20992884099,0.213901513918907,0.147414683069751,0.142982927343214,0.329113924050633,0.0703979666062226,0.0485162248077661,0.0470576722901716,116.755152370562,217518.331517772,5228.20992884099,0.302797182549711,0.270959148396181,0.251591448729927,0.143265701324831,0.112441743444574,0.105877212052443
"1754","SBJE",47,4.30979339607189,7984.73399612742,191.040667497393,1,1,2,8.61958679214379,15969.4679922548,382.081334994786,0.251247885829779,0.16861691850611,0.158191896427796,0,0,0,0,8.61958679214379,15969.4679922548,382.081334994786,0,0,0,0,0,0
"1755","SBJE",48,3.72605067835727,6584.75909531092,155.754109875323,2,2,4,14.9042027134291,26339.0363812437,623.016439501293,0.0954915538937437,0.0313386766607661,0.0339301372204675,0.0253164556962025,0.0024175076935125,0.000793384219259902,0.000858990815708037,14.9042027134291,26339.0363812437,623.016439501293,0.0175979473931012,0.0139406859992572,0.0125083787643733,0.0049198286806572,0.0018387561107334,0.00193268277667904
"1756","SBJE",49,3.73480645991996,6313.0409615214,147.307910672973,4,4,8,29.8784516793597,50504.3276921712,1178.46328538379,0.0978278030289392,0.00469463635520971,0.00418681165325178,0.0759493670886076,0.0074299597237169,0.000356554659889345,0.00031798569518368,29.8784516793597,50504.3276921712,1178.46328538379,0.0595282815382867,0.046428126711249,0.0413449384927922,0.0151205843286311,0.000826355054419391,0.00071545057883447
"1757","SBJE",50,3.52684850012812,6267.13399270584,146.118983591966,5,5,10,35.2684850012812,62671.3399270584,1461.18983591966,0.0423397120752907,0.00019310710366775,0,0.10126582278481,0.00428756577977627,1.95551497385063e-05,0,35.2684850012812,62671.3399270584,1461.18983591966,0.0746212520609528,0.062785268180685,0.0560229605605641,0.00872555200140818,4.53212330231716e-05,0
"1758","SBJE",51,3.36816796183555,6265.16467043983,146.829613035709,38,38,76,255.980765099502,476152.514953427,11159.0505907139,0,0,0.00250248453730708,0.936708860759494,0,0,0.00234409944000916,255.980765099502,476152.514953427,11159.0505907139,0.692651556987773,0.618662910471696,0.559496772621195,0,0,0.00527409668611467
"1759","SBJE",52,3.69057794110828,7389.45272289289,178.742000171486,41,40,81,298.93681322977,598545.670554324,14478.1020138903,0.0860265905289501,0.110245038734956,0.114882088364594,1,0.0860265905289501,0.110245038734956,0.114882088364594,298.93681322977,598545.670554324,14478.1020138903,0.812935482796461,0.78320635979232,0.731808534431739,0.175071247350839,0.25550513071843,0.258478472029014
"1760","SBJI",1,1.28726620447256,3433.93666551968,86.6837993044568,6,6,12,15.4471944536707,41207.2399862362,1040.20559165348,0,0,0,0.5,0,0,0,15.4471944536707,41207.2399862362,1040.20559165348,0,0,0,0,0,0
"1761","SBJI",2,1.39508063554713,3879.05013502509,98.1263192931343,6,6,12,16.7409676265655,46548.6016203011,1177.51583151761,0.0429860051965166,0.0629561007157148,0.0573679594358922,0.5,0.0214930025982583,0.0314780503578574,0.0286839797179461,16.7409676265655,46548.6016203011,1177.51583151761,0.0285732823892403,0.0421046243811122,0.0388093708648367,0.0214930025982583,0.0314780503578574,0.0286839797179461
"1762","SBJI",3,1.48241499460317,4260.64403222251,109.357140389355,7,7,14,20.7538099244443,59649.0164511152,1530.99996545097,0.0778065313060601,0.116928099925617,0.113674550092258,0.75,0.0583548984795451,0.0876960749442127,0.0852559125691932,20.7538099244443,59649.0164511152,1530.99996545097,0.117197840822642,0.14537193400688,0.138718138501029,0.0583548984795451,0.0876960749442127,0.0852559125691932
"1763","SBJI",4,1.90649205998293,5444.10012819134,138.807393107807,7,7,14,26.690888839761,76217.4017946787,1943.30350350929,0.246887597304829,0.284314140283433,0.261325671086644,0.75,0.185165697978622,0.213235605212575,0.195994253314983,26.690888839761,76217.4017946787,1943.30350350929,0.248319613919066,0.275976392061777,0.255251624519429,0.185165697978622,0.213235605212575,0.195994253314983
"1764","SBJI",5,2.28459386386647,6605.6481868113,172.155101170886,7,6,13,29.6997202302641,85873.426428547,2238.01631522152,0.397638159586324,0.448601544674669,0.428516986053604,0.625,0.248523849741452,0.280375965421668,0.267823116283503,29.6997202302641,85873.426428547,2238.01631522152,0.314770357205152,0.352092431019128,0.33854926364435,0.248523849741452,0.280375965421668,0.267823116283503
"1765","SBJI",6,2.49888828403493,6754.08325125866,176.852597656401,7,7,14,34.984435976489,94557.1655176213,2475.93636718961,0.483078123115651,0.469595950612272,0.452068248196726,0.75,0.362308592336738,0.352196962959204,0.339051186147544,34.984435976489,94557.1655176213,2475.93636718961,0.431484537501446,0.420544185013326,0.405794995223783,0.362308592336738,0.352196962959204,0.339051186147544
"1766","SBJI",7,3.79539485196319,10504.156460665,286.142174697159,8,8,16,60.726317631411,168066.50337064,4578.27479515455,1,1,1,1,1,1,1,60.726317631411,168066.50337064,4578.27479515455,1,1,1,1,1,1
"1767","SBJI",8,2.76202490923023,7607.98580484227,204.348380179045,4,4,8,22.0961992738418,60863.8864387382,1634.78704143236,0.587991651159186,0.590370492044482,0.589920481618907,0,0,0,0,22.0961992738418,60863.8864387382,1634.78704143236,0.146844822813173,0.154948451757434,0.168052521185994,0,0,0
"1768","SBJI",9,2.61444455113284,7530.00236558917,199.107119508579,6,6,12,31.373334613594,90360.0283870701,2389.28543410295,0.529150826449078,0.579340645517413,0.563643015655664,0.5,0.264575413224539,0.289670322758707,0.281821507827832,31.373334613594,90360.0283870701,2389.28543410295,0.351732521352197,0.387459197614076,0.381303972549349,0.264575413224539,0.289670322758707,0.281821507827832
"1769","SBJI",10,2.29132627172614,6880.38960280054,185.097325542838,7,7,14,32.078567804166,96325.4544392076,2591.36255759974,0.400322395048651,0.48746050860361,0.493403829468783,0.75,0.300241796286489,0.365595381452708,0.370052872101588,32.078567804166,96325.4544392076,2591.36255759974,0.367307760912461,0.434483166483115,0.438419057606708,0.300241796286489,0.365595381452708,0.370052872101588
"1770","SBJI",11,1.88277183413047,5584.39415863164,149.04369279892,7,7,14,26.3588056778266,78181.518220843,2086.61169918488,0.237430257117678,0.304157092059364,0.312646151718052,0.75,0.178072692838258,0.228117819044523,0.234484613788539,26.3588056778266,78181.518220843,2086.61169918488,0.240985479805408,0.291459033011793,0.295756257818794,0.178072692838258,0.228117819044523,0.234484613788539
"1771","SBJI",12,1.56291681319437,4440.51375057775,114.137960357021,6,6,12,18.7550017583324,53286.165006933,1369.65552428425,0.109902898719967,0.142368570457911,0.137643560961082,0.5,0.0549514493599834,0.0711842852289554,0.0688217804805409,18.7550017583324,53286.165006933,1369.65552428425,0.0730536961079642,0.0952151596852307,0.0931157401626743,0.0549514493599834,0.0711842852289554,0.0688217804805409
"1772","SBJP",1,5.0881269756551,12390.5639873117,320.166826365473,127,124,251,1277.11987088943,3110031.56081522,80361.8734177338,0.7244470340289,0.795357340100679,0.786489758723743,0.975806451612903,0.706920089657233,0.776114823807921,0.767461780690104,1277.11987088943,3110031.56081522,80361.8734177338,0.794364622726564,0.790312076395242,0.777066153319557,0.763294122852415,0.776114823807921,0.767461780690104
"1773","SBJP",2,6.06784652552919,15070.8482906692,394.665237444981,127,127,254,1541.23301748441,3827995.46582998,100244.970311025,0.895225852430785,0.98386218764245,0.980414072339736,0.987903225806452,0.884396507441703,0.971960628920969,0.968554224690465,1541.23301748441,3827995.46582998,100244.970311025,0.959997186810097,0.973428157767596,0.969781806441174,0.954923570963686,0.971960628920969,0.968554224690465
"1774","SBJP",3,6.24521559103034,15300.3061837501,402.189412536802,128,129,257,1605.0204068948,3932178.68922378,103362.679021958,0.926143760960043,1,1,1,0.926143760960043,1,1,1605.0204068948,3932178.68922378,103362.679021958,1,1,1,1,1,1
"1775","SBJP",4,6.36647833785792,14883.3532116122,388.99099530745,123,125,248,1578.88662778876,3691071.59647983,96469.7668362476,0.947281553527357,0.970675627079381,0.965643643066588,0.963709677419355,0.912904400375154,0.935449495451501,0.930600123761753,1578.88662778876,3691071.59647983,96469.7668362476,0.983610793713488,0.938505841719934,0.933190886665781,0.985704853670704,0.935449495451501,0.930600123761753
"1776","SBJP",5,5.16113932767013,12690.7569722251,330.3191392275,116,117,233,1202.54546334714,2956946.37452846,76964.3594400076,0.73717410802418,0.816469963408342,0.812916903609856,0.903225806451613,0.665834678215388,0.737456741143018,0.73424752584116,1202.54546334714,2956946.37452846,76964.3594400076,0.747596975998318,0.751267830252516,0.744135964993197,0.718932315135592,0.737456741143018,0.73424752584116
"1777","SBJP",6,4.42132774030809,10735.2413708292,277.568487981452,100,101,201,888.686875801926,2157783.51553667,55791.2660842719,0.608214602473892,0.678938221031265,0.675603453732798,0.774193548387097,0.47087582127011,0.525629590475818,0.523047835147972,888.686875801926,2157783.51553667,55791.2660842719,0.550767687926304,0.547442024951209,0.538917103135098,0.508426273672674,0.525629590475818,0.523047835147972
"1778","SBJP",7,3.68312930279334,8682.73112006495,221.744562794393,100,98,198,729.259601953081,1719180.76177286,43905.4234332897,0.479536291501033,0.534584828589438,0.530290067603024,0.762096774193548,0.365453060861675,0.407405373400822,0.404132349907144,729.259601953081,1719180.76177286,43905.4234332897,0.450786492393748,0.435576766840911,0.423714328553356,0.394596472239736,0.407405373400822,0.404132349907144
"1779","SBJP",8,3.49879091126151,8027.39065670625,202.499982629056,83,83,166,580.79929126941,1332546.84901324,33614.9971164233,0.447403531982296,0.48849462316659,0.480195146848165,0.633064516129032,0.283235300488792,0.309248612246591,0.303994508286943,580.79929126941,1332546.84901324,33614.9971164233,0.3576829788421,0.336966117286394,0.32397502540567,0.305822176240965,0.309248612246591,0.303994508286943
"1780","SBJP",9,3.35736887376551,7450.95067096973,185.437404005877,102,102,204,684.903250248163,1519993.93687782,37829.2304171989,0.422751693134477,0.447953501654918,0.435780121076843,0.786290322580645,0.332405565166221,0.352221503317375,0.342649691975743,684.903250248163,1519993.93687782,37829.2304171989,0.422969413384262,0.384774337107301,0.364821213870398,0.358913571713369,0.352221503317375,0.342649691975743
"1781","SBJP",10,3.11891909789902,6510.7906802325,159.127197813337,97,98,195,608.189224090309,1269604.18264534,31029.8035736007,0.381186562607168,0.381831890788195,0.367292906342312,0.75,0.285889921955376,0.286373918091146,0.275469679756734,608.189224090309,1269604.18264534,31029.8035736007,0.374859953414132,0.320912643934999,0.298918201273865,0.308688493089909,0.286373918091146,0.275469679756734
"1782","SBJP",11,4.5730104777057,7838.83019475894,189.585874968672,100,100,200,914.60209554114,1567766.03895179,37917.1749937345,0.634655024805014,0.475233134044985,0.446578866611931,0.770161290322581,0.488786732813539,0.36600616372013,0.34393775614064,914.60209554114,1567766.03895179,37917.1749937345,0.567019829667573,0.396958570979789,0.365673611089832,0.527765508355702,0.36600616372013,0.34393775614064
"1783","SBJP",12,3.86660954140613,6737.12864082135,159.198011200837,66,69,135,521.992288089828,909512.366510883,21491.731512113,0.51151946296517,0.397750277766872,0.367477238294723,0.508064516129032,0.259884888441981,0.202082802413814,0.186702145262641,521.992288089828,909512.366510883,21491.731512113,0.320803501813873,0.229071533477726,0.206471043936376,0.280609662772639,0.202082802413814,0.186702145262641
"1784","SBJP",13,4.09271351604728,6649.99837298062,152.471946405757,14,16,30,122.781405481418,199499.951189419,4574.15839217271,0.550932547689413,0.391622391320267,0.349968844762269,0.0846774193548387,0.0466515463769261,0.033161573458571,0.0296344586290631,122.781405481418,199499.951189419,4574.15839217271,0.0704474595306789,0.0479834727670484,0.0424985415370129,0.0503718195202945,0.033161573458571,0.0296344586290631
"1785","SBJP",14,1.78426362268404,1720.0498469782,32.5930341270815,6,6,12,21.4111634722085,20640.5981637384,391.116409524978,0.148537448827501,0.0448982792106969,0.037916071504282,0.0120967741935484,0.00179682397775203,0.000543124345290689,0.000458662155293734,21.4111634722085,20640.5981637384,391.116409524978,0.0068754135260874,0.00236554738933184,0.00195467294111559,0.00194011346131559,0.000543124345290689,0.000458662155293734
"1786","SBJP",15,0.945178460662044,1081.65696432551,18.027108747351,7,7,14,13.2324984492686,15143.1975005572,252.379522462914,0.00227317092563978,0,0,0.0201612903225806,4.5830058984673e-05,0,0,13.2324984492686,15143.1975005572,252.379522462914,0.00174634942611972,0.000963440040836613,0.000609974479617534,4.9484821813371e-05,0,0
"1787","SBJP",16,1.03311966407346,1125.48994464882,18.7598490465151,6,6,12,12.3974359688815,13505.8793357859,225.118188558181,0.0176025524913867,0.00308278090603906,0.00190737168102177,0.0120967741935484,0.000212934102718388,3.72917045085371e-05,2.30730445284892e-05,12.3974359688815,13505.8793357859,225.118188558181,0.0012226589488389,0.000545843439951035,0.00034574573312937,0.000229914740771627,3.72917045085371e-05,2.30730445284892e-05
"1788","SBJP",17,1.04478175229128,1136.57293023377,18.9446483634891,5,5,10,10.4478175229128,11365.7293023377,189.446483634891,0.0196354175558771,0.00386224915326271,0.00238841658092776,0.00403225806451613,7.91750707898268e-05,1.55735852954141e-05,9.63071201987e-06,10.4478175229128,11365.7293023377,189.446483634891,0,0,0,8.54889641622741e-05,1.55735852954141e-05,9.63071201987e-06
"1789","SBJP",18,2.93979356014818,7095.30255596479,189.828733714621,3,6,9,26.4581420413336,63857.7230036831,1708.45860343159,0.349962476401454,0.422940709685968,0.447211044062849,0,0,0,0,26.4581420413336,63857.7230036831,1708.45860343159,0.0100405115609866,0.0133880382048108,0.0147229284420498,0,0,0
"1790","SBJP",19,5.14335587372802,8987.22457403641,213.116516686132,7,7,14,72.0069822321922,125821.14403651,2983.63123360585,0.734074203309887,0.555999904611953,0.507830690347236,0.0201612903225806,0.0147998831312477,0.0112096754962087,0.0102385219828072,72.0069822321922,125821.14403651,2983.63123360585,0.038605432652977,0.0291917558690342,0.0270824581262691,0.0159801142707112,0.0112096754962087,0.0102385219828072
"1791","SBJP",20,5.18666185019732,7966.46933281244,186.265553156394,8,8,16,82.9865896031571,127463.509324999,2980.2488505023,0.741623040619623,0.484210016172376,0.437935848336775,0.0282258064516129,0.0209329084045861,0.0136672181984138,0.0123610924933767,82.9865896031571,127463.509324999,2980.2488505023,0.0454910441605031,0.0296106397345176,0.0270496745929792,0.0226022236363035,0.0136672181984138,0.0123610924933767
"1792","SBJP",21,3.29488295880134,2294.12759320077,49.5446088339167,8,8,16,52.7181273408215,36706.0414912124,792.713741342668,0.411859524323808,0.0852732640185583,0.0820421467064079,0.0282258064516129,0.0116250672188172,0.00240690664568511,0.0023157057538099,52.7181273408215,36706.0414912124,792.713741342668,0.0265088651966351,0.00646302500218791,0.00584712955934279,0.0125521195616182,0.00240690664568511,0.0023157057538099
"1793","SBJP",22,0.932137791936876,1135.35078404899,18.9193096291462,10,10,20,18.6427558387375,22707.0156809797,378.386192582925,0,0.00377629540576331,0.00232245817196123,0.0443548387096774,0,0.000167496973642727,0.000103012257627312,18.6427558387375,22707.0156809797,378.386192582925,0.00513926952616988,0.00289258541393651,0.00183128612237532,0,0.000167496973642727,0.000103012257627312
